diseaseId,cluster
umls:C0271592,4
umls:C0342394,4
umls:C0026771,4
umls:C0001623,4
umls:C0025281,10
umls:C0030319,2
umls:C0085602,6
umls:C1845202,3
umls:C0023896,4
umls:C0546837,7
umls:C0232826,6
umls:C0023891,1
umls:C1623038,1
umls:C0014859,7
umls:C0279626,7
umls:C1542327,4
umls:C1857451,7
umls:C0395005,4
umls:C0152018,7
umls:C0020488,4
umls:C0935572,6
umls:C0001956,7
umls:C0013170,6
umls:C0220810,10
umls:C0268225,2
umls:C0008679,7
umls:C0153381,10
umls:C3272363,8
umls:C0948008,10
umls:C0312420,7
umls:C1333620,10
umls:C2828000,4
umls:C1384514,6
umls:C1510472,7
umls:C0003431,4
umls:C0683278,7
umls:C0013415,6
umls:C0038580,6
umls:C0268007,4
umls:C1332347,2
umls:C0016382,5
umls:C0595989,5
umls:C0748168,7
umls:C0042974,7
umls:C0271682,6
umls:C0853879,10
umls:C0857122,10
umls:C0206667,7
umls:C0752098,3
umls:C0085762,8
umls:C0220641,2
umls:C0154409,7
umls:C0007107,7
umls:C0033038,7
umls:C2751536,7
umls:C2931672,7
umls:C0600467,7
umls:C0027746,4
umls:C0037928,7
umls:C0522224,10
umls:C1863052,7
umls:C1863053,7
umls:C1847200,7
umls:C2937358,4
umls:C0011065,7
umls:C0162871,7
umls:C0014038,7
umls:C0206245,7
umls:C0270611,4
umls:C0009405,1
umls:C0149654,2
umls:C0041671,2
umls:C0029121,7
umls:C0750901,7
umls:C0037773,6
umls:C0268394,7
umls:C0494463,2
umls:C0751295,8
umls:C1862939,5
umls:C0268393,7
umls:C1832200,2
umls:C0543822,2
umls:C1260883,8
umls:C0011268,8
umls:C0749263,7
umls:C0236848,7
umls:C0031485,4
umls:C0020550,9
umls:C0004610,10
umls:C0011263,6
umls:C0085409,5
umls:C0266929,1
umls:C0266006,10
umls:C0751633,3
umls:C0018553,7
umls:C1318485,6
umls:C0152031,7
umls:C0033860,10
umls:C0086543,7
umls:C0205858,2
umls:C0017563,4
umls:C0015672,10
umls:C0035078,10
umls:C0019348,4
umls:C0026654,4
umls:C0241910,4
umls:C0333205,8
umls:C0086439,6
umls:C0031090,7
umls:C0342776,3
umls:C0751434,3
umls:C1849156,5
umls:C0029401,7
umls:C3711370,4
umls:C0265101,10
umls:C0751072,2
umls:C0018681,4
umls:C0149623,10
umls:C3658299,3
umls:C1266050,4
umls:C2931384,5
umls:C0525041,4
umls:C0271160,7
umls:C0268800,6
umls:C0009714,10
umls:C0022658,4
umls:C0442872,10
umls:C0267834,7
umls:C0431716,10
umls:C0267818,10
umls:C0028326,6
umls:C0349639,2
umls:C0410530,6
umls:C1275081,6
umls:C0587248,6
umls:C0014084,6
umls:C0029423,6
umls:C0015306,6
umls:C0041409,6
umls:C0017154,5
umls:C0034089,6
umls:C0011311,6
umls:C0018798,10
umls:C0011053,4
umls:C0007194,4
umls:C1959635,6
umls:C1176475,7
umls:C0019080,4
umls:C0333641,1
umls:C0015927,4
umls:C0221263,7
umls:C1261287,8
umls:C0027662,6
umls:C0597735,6
umls:C0023448,10
umls:C0018772,7
umls:C0001403,6
umls:C0003910,6
umls:C0013575,4
umls:C0037268,7
umls:C1384666,7
umls:C0024236,6
umls:C0030920,4
umls:C0013388,6
umls:C0079487,3
umls:C1956257,6
umls:C0152021,6
umls:C1096184,6
umls:C0374997,6
umls:C0276275,6
umls:C2931482,8
umls:C1328931,6
umls:C1834120,6
umls:C0014057,9
umls:C0018784,7
umls:C0085167,7
umls:C0741916,8
umls:C0008029,7
umls:C0043395,4
umls:C1264606,6
umls:C0275524,5
umls:C0014061,4
umls:C0023465,10
umls:C0795693,4
umls:C0280321,8
umls:C0022595,7
umls:C0239894,10
umls:C0333186,4
umls:C0376300,6
umls:C0278694,10
umls:C0015302,6
umls:C0018818,7
umls:C1134719,7
umls:C0344772,6
umls:C0265509,4
umls:C0206620,3
umls:C0013370,5
umls:C1864997,10
umls:C1559271,10
umls:C0013274,4
umls:C0265962,7
umls:C1292780,10
umls:C3714844,7
umls:C0005779,8
umls:C0024454,10
umls:C1704356,8
umls:C0410422,10
umls:C0442867,3
umls:C0085273,3
umls:C0220615,7
umls:C2939461,8
umls:C1621958,5
umls:C1321546,8
umls:C2973725,7
umls:C2939192,6
umls:C0152171,7
umls:C0038354,4
umls:C1332977,4
umls:C0007762,6
umls:C1336735,8
umls:C0023452,7
umls:C0019829,9
umls:C0079774,6
umls:C0005695,6
umls:C0033054,7
umls:C2363142,7
umls:C0334634,7
umls:C0346153,7
umls:C1859616,10
umls:C1876175,10
umls:C0027672,10
umls:C0024305,10
umls:C0025286,10
umls:C0398791,10
umls:C0015625,7
umls:C0039446,6
umls:C0023494,10
umls:C0079744,7
umls:C0023532,6
umls:C0432408,6
umls:C0887833,4
umls:C0206063,10
umls:C0025284,6
umls:C0597532,7
umls:C0027666,10
umls:C0034530,4
umls:C0024667,2
umls:C1336076,7
umls:C3469521,10
umls:C0281267,7
umls:C1096616,7
umls:C0005283,6
umls:C3828416,2
umls:C0001624,6
umls:C2931822,7
umls:C0023492,3
umls:C0677776,8
umls:C1858391,7
umls:C0022660,7
umls:C3714636,3
umls:C0079745,5
umls:C0152013,7
umls:C0042580,1
umls:C0017152,5
umls:C0220644,8
umls:C0393525,2
umls:C0242647,4
umls:C0039730,7
umls:C0030312,6
umls:C1719495,5
umls:C0023493,4
umls:C0559758,7
umls:C0268135,8
umls:C0265202,10
umls:C0264490,2
umls:C0867389,5
umls:C3825373,7
umls:C1337013,6
umls:C0393602,7
umls:C0033246,7
umls:C0242621,6
umls:C0730364,8
umls:C0585362,7
umls:C0409702,6
umls:C0017574,2
umls:C0524910,5
umls:C0280785,8
umls:C0205647,6
umls:C0037889,6
umls:C0339143,7
umls:C0023531,6
umls:C1336745,2
umls:C0039445,3
umls:C1709781,8
umls:C0598798,1
umls:C0854778,2
umls:C1332225,2
umls:C0940937,10
umls:C1334170,10
umls:C0004277,2
umls:C0282527,2
umls:C0280232,4
umls:C0149678,1
umls:C0023486,3
umls:C1279296,3
umls:C0007115,6
umls:C0272170,10
umls:C0949804,6
umls:C3711387,8
umls:C1367654,7
umls:C1333990,6
umls:C0085110,10
umls:C0020545,4
umls:C2004493,2
umls:C0205696,8
umls:C1859598,4
umls:C0007120,7
umls:C0740380,10
umls:C0271073,10
umls:C0730345,7
umls:C0917798,10
umls:C0238506,7
umls:C0085281,2
umls:C0085390,4
umls:C0878500,8
umls:C0154832,3
umls:C1847540,7
umls:C0740279,10
umls:C1266184,7
umls:C0280280,6
umls:C0152105,7
umls:C0079746,1
umls:C0153633,10
umls:C3249875,6
umls:C0948380,10
umls:C0221228,2
umls:C0521607,7
umls:C0206708,5
umls:C1559154,6
umls:C0393610,6
umls:C0743496,10
umls:C0153405,7
umls:C1710547,10
umls:C0206693,6
umls:C3826044,7
umls:C0019069,5
umls:C1851920,6
umls:C2674218,10
umls:C0007785,10
umls:C0155616,9
umls:C1514422,4
umls:C0747548,7
umls:C0025267,6
umls:C1840402,6
umls:C0017150,2
umls:C0021670,6
umls:C0017689,6
umls:C0011993,6
umls:C0280089,6
umls:C0033375,1
umls:C0020502,6
umls:C0032019,4
umls:C0030521,6
umls:C0262587,6
umls:C1864729,6
umls:C0014132,6
umls:C0221406,4
umls:C0346300,6
umls:C1333600,8
umls:C0406810,6
umls:C0687150,6
umls:C0271846,6
umls:C0271844,6
umls:C0020428,6
umls:C0043515,6
umls:C0242788,10
umls:C0001622,3
umls:C0023343,2
umls:C1556133,6
umls:C1704981,6
umls:C1336746,4
umls:C3489413,6
umls:C0242292,7
umls:C0206731,4
umls:C0260037,6
umls:C0151514,6
umls:C2676191,6
umls:C0342637,4
umls:C0153653,6
umls:C0024586,7
umls:C1955745,6
umls:C0020503,4
umls:C0349529,6
umls:C0010481,4
umls:C0019562,6
umls:C0238462,6
umls:C0030421,8
umls:C0342492,4
umls:C0205822,6
umls:C0342494,4
umls:C0265319,6
umls:C0023321,3
umls:C0027671,6
umls:C3489630,6
umls:C1863340,6
umls:C1621895,4
umls:C2931039,6
umls:C1368066,6
umls:C1266032,3
umls:C0346308,10
umls:C2931642,3
umls:C0750887,4
umls:C0346306,6
umls:C0598853,10
umls:C1266029,4
umls:C1881600,10
umls:C0280788,2
umls:C0451641,8
umls:C0277552,2
umls:C0281784,6
umls:C0023801,7
umls:C0745106,6
umls:C0271858,10
umls:C0030517,6
umls:C1333963,6
umls:C0005940,4
umls:C1298180,8
umls:C0085136,7
umls:C0020619,4
umls:C0206307,7
umls:C0023520,6
umls:C0233523,7
umls:C0016037,4
umls:C0149676,7
umls:C0154671,6
umls:C3542499,8
umls:C3532239,6
umls:C0947622,6
umls:C0220994,10
umls:C0035126,10
umls:C0019188,10
umls:C0036982,5
umls:C0001122,10
umls:C0023893,4
umls:C0154246,10
umls:C0268128,7
umls:C0025521,10
umls:C0268130,7
umls:C0175683,3
umls:C0028077,3
umls:C0268601,7
umls:C0747845,4
umls:C1845667,6
umls:C0008533,7
umls:C0265216,6
umls:C0750325,7
umls:C3711543,3
umls:C0751753,3
umls:C0010324,7
umls:C0026709,4
umls:C0026703,3
umls:C0085078,7
umls:C1271104,10
umls:C0086651,7
umls:C0162298,7
umls:C0741933,10
umls:C0079153,10
umls:C1833030,10
umls:C1843463,10
umls:C1721006,10
umls:C1840296,10
umls:C2931122,10
umls:C2931123,10
umls:C1862005,10
umls:C0343110,10
umls:C0022596,8
umls:C0870082,2
umls:C0011606,6
umls:C0263580,10
umls:C0022579,7
umls:C0079298,7
umls:C0022584,10
umls:C0037277,7
umls:C0037274,7
umls:C0265334,10
umls:C1838440,7
umls:C0334082,6
umls:C0432316,7
umls:C0521707,5
umls:C0751951,4
umls:C1850674,2
umls:C0546264,2
umls:C0270962,2
umls:C0752282,2
umls:C2930980,2
umls:C1840365,2
umls:C2674259,2
umls:C0206157,6
umls:C0029089,2
umls:C0035410,10
umls:C2748971,2
umls:C0278134,2
umls:C0162292,2
umls:C0027849,4
umls:C0238358,2
umls:C0022972,5
umls:C1855126,4
umls:C2267233,7
umls:C0750403,6
umls:C0038525,10
umls:C0264162,2
umls:C0343239,2
umls:C0085623,3
umls:C0030443,9
umls:C1279412,9
umls:C0263992,9
umls:C0340485,4
umls:C0265110,6
umls:C0270971,10
umls:C0751401,3
umls:C0007965,6
umls:C0032197,6
umls:C0024291,4
umls:C0549463,6
umls:C0040261,6
umls:C0079504,10
umls:C0078918,7
umls:C1609432,2
umls:C0018524,6
umls:C0265223,6
umls:C0078917,7
umls:C0741250,10
umls:C1834235,8
umls:C0553586,8
umls:C0023827,8
umls:C0027832,8
umls:C0005941,7
umls:C0011351,8
umls:C0033785,8
umls:C0002170,10
umls:C0346326,8
umls:C0027766,6
umls:C0265316,8
umls:C0432360,10
umls:C0206729,6
umls:C0027859,6
umls:C0018213,4
umls:C0796418,8
umls:C0851265,8
umls:C0017653,8
umls:C0162531,10
umls:C0031118,8
umls:C1969623,10
umls:C0001618,6
umls:C0751689,8
umls:C0259779,7
umls:C1709220,8
umls:C2930820,8
umls:C1518171,6
umls:C0947751,6
umls:C0334088,8
umls:C0206093,1
umls:C0265325,6
umls:C0279680,4
umls:C3150928,8
umls:C0334438,6
umls:C0205825,7
umls:C0027654,4
umls:C1833662,4
umls:C1961121,2
umls:C0334467,8
umls:C0346056,8
umls:C0265979,8
umls:C1709353,8
umls:C1314694,10
umls:C3829122,10
umls:C0021171,8
umls:C0836924,1
umls:C0031269,10
umls:C1257915,8
umls:C1835047,7
umls:C0018552,10
umls:C0334092,10
umls:C0206704,4
umls:C0334108,6
umls:C0750952,7
umls:C0345893,3
umls:C0039747,4
umls:C0007873,10
umls:C1512409,10
umls:C0279661,7
umls:C0600113,3
umls:C3811653,2
umls:C0206622,7
umls:C2314896,7
umls:C0220650,6
umls:C2718067,5
umls:C1854465,7
umls:C0205747,7
umls:C0279672,8
umls:C0747742,3
umls:C0016045,7
umls:C0333983,6
umls:C0345958,2
umls:C0023055,7
umls:C0343641,4
umls:C0004779,10
umls:C3241937,4
umls:C0812437,6
umls:C1302401,7
umls:C0007114,10
umls:C1851841,6
umls:C0346429,5
umls:C0341225,10
umls:C0206685,8
umls:C0002985,7
umls:C0027796,5
umls:C1562630,7
umls:C0221026,6
umls:C0033847,7
umls:C0149738,3
umls:C0234221,3
umls:C0010036,4
umls:C0151945,7
umls:C1706559,3
umls:C0039585,10
umls:C2678098,10
umls:C0282612,10
umls:C2931395,10
umls:C0936016,10
umls:C0752353,10
umls:C0848558,4
umls:C1654637,10
umls:C2937421,1
umls:C0042755,10
umls:C0162311,10
umls:C1328504,10
umls:C0001144,10
umls:C0936223,10
umls:C0042138,6
umls:C0238033,10
umls:C1691215,10
umls:C1846502,10
umls:C0018671,4
umls:C0011884,9
umls:C0021359,7
umls:C0238395,10
umls:C0278838,10
umls:C0242787,10
umls:C0026277,10
umls:C1334455,10
umls:C1387005,10
umls:C0007112,10
umls:C0000786,1
umls:C1852220,6
umls:C1384583,10
umls:C0024312,3
umls:C0002963,10
umls:C0687675,7
umls:C0018054,7
umls:C0005426,7
umls:C0000809,5
umls:C0041955,6
umls:C0027661,7
umls:C0426732,6
umls:C0019572,4
umls:C0752352,7
umls:C0266362,10
umls:C2751824,4
umls:C0033575,4
umls:C0007104,10
umls:C0235653,10
umls:C0086132,7
umls:C2145472,10
umls:C0040028,6
umls:C0236663,7
umls:C0432470,6
umls:C0232939,6
umls:C0036875,4
umls:C0158687,7
umls:C0452147,7
umls:C0007099,10
umls:C0270764,9
umls:C2931456,4
umls:C0393547,10
umls:C0268297,6
umls:C0003504,1
umls:C0156312,10
umls:C1706827,10
umls:C0271623,2
umls:C3669122,6
umls:C0015644,7
umls:C0270763,3
umls:C0019621,5
umls:C0574785,7
umls:C0457506,6
umls:C0036769,4
umls:C0848676,10
umls:C2733225,10
umls:C0151721,6
umls:C0333875,7
umls:C1739363,6
umls:C0206716,5
umls:C0042341,7
umls:C0393578,10
umls:C0338106,1
umls:C3273239,2
umls:C0702166,5
umls:C0345326,7
umls:C2981142,7
umls:C2981366,6
umls:C0037933,2
umls:C3658266,6
umls:C0018939,9
umls:C0036472,7
umls:C0206701,6
umls:C0403766,6
umls:C2919755,10
umls:C0555232,10
umls:C0266435,7
umls:C0741899,6
umls:C0346957,6
umls:C0040147,6
umls:C0011124,7
umls:C0334663,7
umls:C0432475,6
umls:C0022603,6
umls:C1853195,7
umls:C0333980,7
umls:C0149530,6
umls:C0751623,8
umls:C0856151,7
umls:C0235832,8
umls:C0016034,5
umls:C0399440,6
umls:C3665444,4
umls:C2986622,10
umls:C0344460,6
umls:C1384494,7
umls:C0033581,6
umls:C0206666,3
umls:C0393819,10
umls:C0206709,6
umls:C0153658,7
umls:C0750979,2
umls:C1856689,7
umls:C1960397,2
umls:C2359469,8
umls:C0031154,7
umls:C0040765,6
umls:C0038476,8
umls:C0017250,7
umls:C0021167,8
umls:C0020302,7
umls:C0036220,10
umls:C0520463,4
umls:C0574769,7
umls:C2936419,4
umls:C0017531,4
umls:C0206692,6
umls:C0277554,10
umls:C0267672,10
umls:C0279565,6
umls:C1842981,4
umls:C0452148,6
umls:C0950121,4
umls:C2930619,7
umls:C0340861,6
umls:C0549379,6
umls:C0751870,7
umls:C1279481,4
umls:C0334463,10
umls:C0020635,8
umls:C0404572,7
umls:C0409959,7
umls:C1867983,6
umls:C1335409,10
umls:C0156394,10
umls:C1153706,10
umls:C0598894,3
umls:C1318544,8
umls:C0151860,6
umls:C0014173,7
umls:C0024302,6
umls:C0175713,10
umls:C3273251,10
umls:C0349637,7
umls:C0971858,4
umls:C0272157,3
umls:C0409979,4
umls:C1704374,9
umls:C2945695,10
umls:C1519176,4
umls:C0272138,4
umls:C1334615,7
umls:C0001175,6
umls:C0342513,7
umls:C3714587,6
umls:C0858252,6
umls:C1839238,4
umls:C1318543,10
umls:C0340092,3
umls:C1301194,2
umls:C0751688,10
umls:C0878675,7
umls:C0812435,6
umls:C0700639,6
umls:C0027707,7
umls:C0333997,2
umls:C0028860,7
umls:C3163961,10
umls:C0855211,7
umls:C0030805,6
umls:C0264936,7
umls:C1837915,6
umls:C3160732,6
umls:C0037929,4
umls:C0206734,4
umls:C0032461,1
umls:C0040411,7
umls:C0040053,6
umls:C0002351,7
umls:C0027663,7
umls:C1334978,6
umls:C0018916,6
umls:C0206681,7
umls:C1959588,7
umls:C0282607,6
umls:C0154051,6
umls:C2930839,6
umls:C1333955,6
umls:C1332900,6
umls:C2348239,6
umls:C1527405,6
umls:C1306837,4
umls:C0238246,6
umls:C0153349,8
umls:C1333944,8
umls:C1257877,6
umls:C0339505,4
umls:C0278678,4
umls:C0152264,6
umls:C1265994,3
umls:C1510885,5
umls:C0267375,4
umls:C0242354,6
umls:C0206654,7
umls:C2673195,6
umls:C0015826,10
umls:C0020255,3
umls:C0037859,10
umls:C2931352,7
umls:C0221239,7
umls:C1334971,10
umls:C1840423,10
umls:C0030283,7
umls:C0010633,8
umls:C0920646,8
umls:C0030422,6
umls:C0022679,7
umls:C1567741,7
umls:C0268731,7
umls:C3665346,10
umls:C0035309,5
umls:C0205648,10
umls:C3276161,7
umls:C0473583,7
umls:C0002982,7
umls:C1859727,8
umls:C0524909,2
umls:C1285355,10
umls:C0025312,10
umls:C1861502,3
umls:C1859372,3
umls:C0239849,6
umls:C0746556,7
umls:C0877104,8
umls:C0277564,7
umls:C0814120,3
umls:C0015393,10
umls:C0272315,7
umls:C1839163,2
umls:C1845987,2
umls:C1839164,2
umls:C3160719,2
umls:C0040034,6
umls:C0027947,4
umls:C0398686,2
umls:C0013595,7
umls:C0024809,3
umls:C0023530,2
umls:C0272278,2
umls:C0013537,10
umls:C0494261,4
umls:C0021053,4
umls:C1262091,6
umls:C0013146,4
umls:C0851886,6
umls:C0040517,10
umls:C0993582,10
umls:C0011615,7
umls:C0015544,4
umls:C0343755,5
umls:C2749016,7
umls:C0750384,7
umls:C0684275,7
umls:C0042487,7
umls:C0015523,7
umls:C0398623,6
umls:C2608079,8
umls:C1561955,6
umls:C0600452,10
umls:C0019087,7
umls:C0149871,7
umls:C0206664,7
umls:C0235290,6
umls:C1839839,7
umls:C0340708,7
umls:C0242225,7
umls:C0034065,10
umls:C0476073,7
umls:C0027726,1
umls:C0151468,6
umls:C0311361,7
umls:C0079474,2
umls:C0272322,7
umls:C0002792,6
umls:C0795801,3
umls:C0151950,7
umls:C0272375,4
umls:C0600433,7
umls:C0744310,2
umls:C0376288,4
umls:C0375019,10
umls:C0235782,5
umls:C0040038,7
umls:C1861171,7
umls:C0151942,7
umls:C0242666,7
umls:C0432291,7
umls:C0014743,5
umls:C0342208,8
umls:C0474808,6
umls:C0014072,1
umls:C0025269,6
umls:C0022408,4
umls:C0015503,4
umls:C0497550,6
umls:C0263361,7
umls:C0584960,7
umls:C0852077,5
umls:C0272317,10
umls:C0398625,7
umls:C1096488,4
umls:C0948216,2
umls:C0850666,4
umls:C0270726,4
umls:C0027873,4
umls:C0037917,4
umls:C2931673,4
umls:C0085094,4
umls:C0042035,4
umls:C0028945,6
umls:C0018378,5
umls:C0338437,4
umls:C0043251,8
umls:C0751396,4
umls:C0007682,7
umls:C0026269,2
umls:C1096063,2
umls:C0038868,2
umls:C1504404,6
umls:C0339543,6
umls:C1860404,6
umls:C0242852,5
umls:C0334586,6
umls:C0751587,8
umls:C0547065,6
umls:C0205945,7
umls:C0037939,8
umls:C0037930,7
umls:C1832370,7
umls:C0221355,4
umls:C0005587,2
umls:C0158944,10
umls:C0017075,6
umls:C0154830,2
umls:C0023524,7
umls:C0334582,6
umls:C0431391,6
umls:C0038874,1
umls:C0037772,7
umls:C0541760,10
umls:C0027070,6
umls:C0858744,6
umls:C0280793,8
umls:C0035305,6
umls:C0027877,6
umls:C0085315,10
umls:C0334581,10
umls:C0010034,4
umls:C1395088,7
umls:C2931784,6
umls:C3160718,4
umls:C1850077,2
umls:C0393570,2
umls:C3811918,2
umls:C0043121,7
umls:C0001957,2
umls:C0007282,10
umls:C0006107,8
umls:C0338462,2
umls:C0520716,2
umls:C0751706,2
umls:C1868193,9
umls:C0270920,2
umls:C0240735,2
umls:C1864871,3
umls:C1392786,6
umls:C0017650,8
umls:C1858680,10
umls:C1862941,7
umls:C0521175,10
umls:C0221505,6
umls:C0234379,7
umls:C0751421,2
umls:C1112261,2
umls:C0600104,7
umls:C0234213,10
umls:C0008497,8
umls:C0003550,2
umls:C1857300,10
umls:C2931887,2
umls:C0553604,9
umls:C0338508,6
umls:C1847730,9
umls:C1852267,6
umls:C3276549,6
umls:C0028840,4
umls:C0029124,6
umls:C0152136,6
umls:C0029132,10
umls:C0917796,2
umls:C0339573,8
umls:C0029125,6
umls:C0162666,2
umls:C0567312,7
umls:C0595921,8
umls:C0751651,2
umls:C0730309,6
umls:C0271215,6
umls:C0162670,5
umls:C1112256,10
umls:C0017205,7
umls:C0162674,7
umls:C0162672,4
umls:C1955603,8
umls:C0268237,10
umls:C0574084,8
umls:C0007959,4
umls:C0009398,6
umls:C0030232,4
umls:C0018780,6
umls:C1854416,7
umls:C0265326,7
umls:C0085261,7
umls:C0152427,7
umls:C2931229,7
umls:C2931367,6
umls:C0003081,7
umls:C0023014,7
umls:C0026613,7
umls:C0027055,7
umls:C1333989,7
umls:C1959582,7
umls:C0391826,7
umls:C2749240,7
umls:C1866376,7
umls:C0011881,7
umls:C0031190,4
umls:C0694888,3
umls:C0026948,7
umls:C0028043,3
umls:C0038048,9
umls:C0524801,7
umls:C0027660,7
umls:C0034885,10
umls:C0001420,6
umls:C0278701,10
umls:C0346163,3
umls:C0795839,7
umls:C0349579,7
umls:C0221273,7
umls:C0035369,7
umls:C0029927,2
umls:C1866398,7
umls:C0280324,7
umls:C0153567,7
umls:C1333394,10
umls:C0020217,8
umls:C0282207,4
umls:C1334274,2
umls:C0006145,4
umls:C3463897,5
umls:C0205875,10
umls:C0752100,7
umls:C0162566,10
umls:C0205698,8
umls:C0678213,6
umls:C0206677,10
umls:C0018206,2
umls:C1112776,3
umls:C1512981,6
umls:C1332243,10
umls:C0085624,7
umls:C0007868,8
umls:C2720434,6
umls:C1334811,6
umls:C0851887,3
umls:C0347001,10
umls:C1334695,10
umls:C1332167,7
umls:C0334588,2
umls:C1394320,7
umls:C0280783,6
umls:C0022548,7
umls:C0023484,4
umls:C1519714,8
umls:C0848576,3
umls:C0153685,10
umls:C2986703,10
umls:C0036920,5
umls:C0334576,6
umls:C1258104,6
umls:C0729665,10
umls:C0345967,7
umls:C1519678,7
umls:C0334276,4
umls:C1519689,6
umls:C0278601,7
umls:C0014179,2
umls:C1332913,7
umls:C1334011,7
umls:C0332890,7
umls:C0018889,7
umls:C0238034,10
umls:C0024620,2
umls:C2711227,7
umls:C0431380,10
umls:C1368354,10
umls:C1709527,2
umls:C0005694,7
umls:C0346627,3
umls:C0347390,10
umls:C2979982,6
umls:C3163625,6
umls:C0238790,7
umls:C1112474,7
umls:C0346249,10
umls:C0279671,1
umls:C0856536,2
umls:C0474853,6
umls:C0850572,6
umls:C0334533,6
umls:C0240164,7
umls:C0338113,10
umls:C0917816,10
umls:C0848454,7
umls:C0346040,7
umls:C1860707,7
umls:C2676500,8
umls:C1260954,4
umls:C2828150,10
umls:C0849867,3
umls:C1516857,6
umls:C2945759,10
umls:C0205944,7
umls:C0003857,6
umls:C2919945,4
umls:C0238451,7
umls:C0023522,10
umls:C0751278,10
umls:C0751276,10
umls:C0751279,10
umls:C0268263,10
umls:C0268547,6
umls:C2713319,10
umls:C0029454,6
umls:C0014550,4
umls:C3273225,7
umls:C0152025,6
umls:C0221764,10
umls:C2919828,5
umls:C0003477,8
umls:C1855255,10
umls:C0220710,8
umls:C0036337,4
umls:C1263726,10
umls:C0392322,10
umls:C0751785,6
umls:C1527281,7
umls:C1510420,9
umls:C0263338,6
umls:C2919796,3
umls:C0000880,7
umls:C1867969,8
umls:C0162533,3
umls:C0020433,5
umls:C0032708,10
umls:C0162532,8
umls:C0268328,7
umls:C0001314,7
umls:C0235025,10
umls:C2936779,8
umls:C3825704,6
umls:C1704320,7
umls:C1840311,3
umls:C2712360,7
umls:C1527358,10
umls:C0027721,4
umls:C0162830,2
